MATNR|PLWRK|GSMNG|PEDTR|MDV01|KDMAT|GUM|SHIFT
000000007289399460|1815|2112.000|20260202|E3C05001|7289399460|0.00000|2
000000007289399740|1815|3840.000|20260202|E3C04001|7289399740|0.00000|2
000000007289460230|1815|157680.000|20260202|E3C10035|7289460230|0.00000|2
000000007289460630|1815|27000.000|20260202|E3C10033|7289460630|0.00000|2
000000007289488630|1815|17710.000|20260202|E2C15007|7289488630|0.00000|2
000000007289506860|1815|269500.000|20260202|E2C15007|13508196|0.00000|2
000000007289547530|1815|40800.000|20260202|E2C14001|7289547530|0.00000|2
000000007289551930|1815|95904.000|20260202|E3C12004|7289551930|0.00000|2
000000007289552040|1815|95904.000|20260202|E3C12004|7289552040|0.00000|2
000000007289655330|1815|15120.000|20260202|E3C12007|7289655330|0.00000|2
000000007289656830|1815|80000.000|20260202|E3C10013|7289656830|0.00000|2
000000007289687540|1815|75600.000|20260202|E3C05001|7289687540|0.00000|2
000000007289694330|1815|4290.000|20260202|E3C07001|7289694330|0.00000|2
000000007289694440|1815|7150.000|20260202|E3C07001|7289694440|0.00000|2
000000007289713930|1815|86400.000|20260202|E2C13006|7289713930|0.00000|2
000000007289719330|1815|9720.000|20260202|E3C03001|7289719330|0.00000|2
000000007289722440|1815|15444.000|20260202|E3C01001|7289722440|0.00000|2
000000007289723840|1815|70000.000|20260202|E3C12013|7289723840|0.00000|2
000000007289727830|1815|6480.000|20260202|E3C12007|7289727830|0.00000|2
000000007289729210|1815|6400.000|20260202|E2C14001|7289729210|0.00000|2
000000007289729330|1815|102400.000|20260202|E2C13013|7289729330|0.00000|2
000000007289729440|1815|12288.000|20260202|E2C14001|7289729440|0.00000|2
000000007289740230|1815|2574.000|20260202|E3C04001|7289740230|0.00000|2
000000007289740630|1815|17000.000|20260202|E3C03001|7289740630|0.00000|2
000000007289745940|1815|59280.000|20260202|E3C06001|7289745940|0.00000|2
000000007289763030|1815|34398.000|20260202|E3C12012|7289763030|0.00000|2
000000007289763040|1815|44928.000|20260202|E3C12012|7289763040|0.00000|2
000000007289778230|1815|11088.000|20260202|E3C05001|7289778230|0.00000|2
000000007289778240|1815|52668.000|20260202|E3C05001|7289778240|0.00000|2
000000007289792830|1815|1800.000|20260202|E3C05001|7289792830|0.00000|2
000000007289873230|1815|47616.000|20260202|E3C03001|7289873230|0.00000|2
000000007289873730|1815|47616.000|20260202|E3C01002|7289873730|0.00000|2
000000007289915240|1815|35000.000|20260202|E3C12012|7289915240|0.00000|2
000000007289915340|1815|60000.000|20260202|E3C12013|7289915340|0.00000|2
000000007289915540|1815|14000.000|20260202|E3C12013|7289915540|0.00000|2
000000007289973840|1815|75000.000|20260202|E3C05001|7289973840|0.00000|2
000000007289976230|1815|11340.000|20260202|E3C03001|7289976230|0.00000|2
000000007289987030|1815|60000.000|20260202|E3C05001|7289987030|0.00000|2
000000007297101330|1815|84000.000|20260202|E2C15008|7297101330|0.00000|2
000000007297101940|1815|16500.000|20260202|E2C15008|7297101940|0.00000|2
000000007297270710|1815|7050.000|20260202|E2C13008|7297270710|0.00000|2
000000007297297330|1815|693.000|20260202|E3C10031|7297297330|0.00000|2
000000007297307130|1815|32250.000|20260202|E3C02001|13534438|0.00000|2
000000007297337440|1815|15000.000|20260202|E3C01001|7297337440|0.00000|2
000000007297411930|1815|900.000|20260202|E3C07001|91760TYA 0030H1|0.00000|2
000000007297433130|1815|181250.000|20260202|E3C09004|7297433130|0.00000|2
000000007297433170|1815|27500.000|20260202|E3C09004|7297433170|0.00000|2
000000007297433240|1815|17500.000|20260202|E3C09004|68631413AA|0.00000|2
000000007297635330|1815|11088.000|20260202|E3C12011|7297635330|0.00000|2
000000007297752030|1815|14040.000|20260202|E3C02001|7297752030|0.00000|2
000000007297798330|1815|11200.000|20260202|E3C02001|7297798330|0.00000|2
000000007297800530|1815|19600.000|20260202|E2C13004|7297800530|0.00000|2
000000007297800740|1815|8960.000|20260202|E2C13004|7297800740|0.00000|2
000000007298100130|1815|83520.000|20260202|E2C13011|7298100130|0.00000|2
000000007298100740|1815|14400.000|20260202|E2C13011|7298100740|0.00000|2
000000007298273430|1815|22680.000|20260202|E3C12007|7298273430|0.00000|2
000000007298273530|1815|20520.000|20260202|E3C12007|7298273530|0.00000|2
000000007298306030|1815|22400.000|20260202|E3C03001|13534439|0.00000|2
000000007298334040|1815|504.000|20260202|E3C02001|7298334040|0.00000|2
000000007298336730|1815|12960.000|20260202|E3C12007|7298336730|0.00000|2
000000007298336830|1815|9720.000|20260202|E3C12007|7298336830|0.00000|2
000000007298364230|1815|1134.000|20260202|E3C04001|7298364230|0.00000|2
000000007298405130|1815|20400.000|20260202|E3C07001|7298405130|0.00000|2
000000007298432930|1815|180000.000|20260202|E3C10011|13539009|0.00000|2
000000007298432970|1815|45000.000|20260202|E3C10011|7298432970|0.00000|2
000000007298433040|1815|13500.000|20260202|E3C10011|7298433040|0.00000|2
000000007298433440|1815|1386.000|20260202|E3C02001|7298433440|0.00000|2
000000007298458830|1815|19200.000|20260202|E3C07001|7298458830|0.00000|2
000000007298459340|1815|18600.000|20260202|E3C07001|7298459340|0.00000|2
000000007298491430|1815|672.000|20260202|E3C03001|7298491430|0.00000|2
000000007298491530|1815|6552.000|20260202|E3C03001|7298491530|0.00000|2
000000007298491630|1815|24000.000|20260202|E3C05001|7298491630|0.00000|2
000000007298522130|1815|22680.000|20260202|E3C12007|7298522130|0.00000|2
000000007298522230|1815|6480.000|20260202|E3C12007|7298522230|0.00000|2
000000007298546030|1815|54000.000|20260202|E3C10029|7298546030|0.00000|2
000000007298566240|1815|12180.000|20260202|E3C04001|7298566240|0.00000|2
000000007298751330|1815|5964.000|20260202|E3C04001|7298751330|0.00000|2
000000007298797930|1815|5600.000|20260202|E3C05001|68711242AA|0.00000|2
000000007298800130|1815|22400.000|20260202|E2C13005|7298800130|0.00000|2
000000007298800340|1815|1680.000|20260202|E2C13005|7298800340|0.00000|2
000000000072773005|1815|50304.000|20260202|E3C02001|72773005|0.00000|2
000000007287539330|1815|2500.000|20260202|E3C05001|7287539330|0.00000|2
000000007297047040|1815|1280.000|20260202|E3C05001|7297047040|0.00000|2
000000007297047130|1815|1280.000|20260202|E3C05001|7297047130|0.00000|2
000000007297101730|1815|450.000|20260202|E2C14001|7297101730|0.00000|2
000000007298100230|1815|96.000|20260202|E2C13011|7298100230|0.00000|2
000000007298905130|1815|5544.000|20260202|E3C07001|7298905130|0.00000|2
000000007385106151|1815|2160.000|20260202|E3C09001|7385106151|0.00000|2
000000007385116451|1815|2688.000|20260202|E3C09001|7385116451|0.00000|2
000000007385165751|1815|8100.000|20260202|E3C09001|7385165751|0.00000|2
000000000070479606|1815|67200.000|20260202|E1C11001|70479606|0.00000|2
000000000071221640|1815|4500.000|20260202|E1C11001|71221640|0.00000|2
000000000071231508|1815|800.000|20260202|E1C11001|88952787|0.00000|2
000000000071295503|1815|40000.000|20260202|E1C11001|71295503|0.00000|2
000000000071721610|1815|15000.000|20260202|E1C11001|71721610|0.00000|2
000000000071734533|1815|897000.000|20260202|E1C11001|71734533|0.00000|2
000000000071741048|1815|1760.000|20260202|E1C11001|71741048|0.00000|2
000000000071742054|1815|1104.000|20260202|E1C11001|71742054|0.00000|2
000000000071832414|1815|3750.000|20260202|E1C11001|71832414|0.00000|2
000000000071832415|1815|11250.000|20260202|E1C11001|71832415|0.00000|2
000000000071850487|1815|55000.000|20260202|E1C11001|71850487|0.00000|2
000000000071859559|1815|1040.000|20260202|E1C11001|71859559|0.00000|2
000000007047722430|1815|14000.000|20260202|E1C11001|7047722430|0.00000|2
000000007122412330|1815|18900.000|20260202|E1C11001|7122412330|0.00000|2
000000007123422040|1815|10400.000|20260202|E1C11001|7123422040|0.00000|2
000000007147880330|1815|79600.000|20260202|E1C11001|7147880330|0.00000|2
000000007152550130|1815|900.000|20260202|E1C11001|68551552AA|0.00000|2
000000007157781380|1815|30000.000|20260202|E1C11001|7157781380|0.00000|2
000000007158741350|1815|34020.000|20260202|E1C11001|7158741350|0.00000|2
000000007172179830|1815|12750.000|20260202|E1C11001|7172179830|0.00000|2
000000007172179930|1815|18000.000|20260202|E1C11001|7172179930|0.00000|2
000000007172187530|1815|1800.000|20260202|E1C11001|7172187530|0.00000|2
000000007173453240|1815|897000.000|20260202|E1C11001|7173453240|0.00000|2
000000007173541930|1815|600.000|20260202|E1C11001|7173541930|0.00000|2
000000007173542030|1815|13500.000|20260202|E1C11001|7173542030|0.00000|2
000000007174022330|1815|1500.000|20260202|E1C11001|7174022330|0.00000|2
000000007174105140|1815|1760.000|20260202|E1C11001|7174105140|0.00000|2
000000007174272130|1815|49800.000|20260202|E1C11001|7174272130|0.00000|2
000000007185052751|1815|9500.000|20260202|E1C11001|7185052751|0.00000|2
000000007185955851|1815|560.000|20260202|E1C11001|7185955851|0.00000|2
000000007172092530|1815|6880.000|20260202|F0101021|7172092530|0.00000|1
000000007173696430|1815|390.000|20260202|T2G03001|7173696430|0.00000|1
000000007189719330|1815|9800.000|20260202|G0411027|7189719330|0.00000|1
000000007189778230|1815|10808.000|20260202|G0105017|7189778230|0.00000|1
000000000071584819|1815|18016.000|20260202|F0204061|71584819|0.00000|1
000000007183907490|1815|7700.000|20260202|F0605001|7183907490|0.00000|1
000000007197635330|1815|11088.000|20260202|G0105010|7197635330|0.00000|1
S7147871830|1815|4500.000|20260202|G0104023|S7147871830|0.00000|1
S7185955851|1815|720.000|20260202|G0105019|S7185955851|0.00000|1
000000007187191540|1815|1192.000|20260202|F0604052|7187191540|0.00000|1
S7147880030|1815|1500.000|20260202|G0211001|S7147880030|0.00000|1
000000000071585980|1815|4200.000|20260202|F0605017|71585980|0.00000|1
000000000071741436|1815|21840.000|20260202|E1C11001|71741436|0.00000|2
000000007174120130|1815|720.000|20260202|E1C11001|68366507AA|0.00000|2
000000007298337340|1815|1280.000|20260202|E3C12008|7298337340|0.00000|2
000000007288694130|1815|1165.000|20260202|E3C05001|7288694130|0.00000|2
000000007183241430|1815|3750.000|20260202|E1C11001|7183241430|0.00000|2
000000007123501430|1815|20000.000|20260202|E1C11001|7123501430|0.00000|2
000000000071734535|1815|43000.000|20260202|E1C11001|71734535|0.00000|2
000000007298908540|1815|2016.000|20260202|E3C07001|7298908540|0.00000|2
000000007297138430|1815|1435.000|20260202|E3C05001|7297138430|0.00000|2
000000007297871630|1815|500.000|20260202|E3C07003|7297871630|0.00000|2
000000007297527130|1815|22048.000|20260202|E3C10014|68551710AA|0.00000|2
000000007278075730|1815|4800.000|20260202|E3C09002|7278075730|0.00000|2
000000007289820130|1815|9000.000|20260202|E3C09002|7289820130|0.00000|2
000000007297483930|1815|15000.000|20260207|E2C13010|7297483930|0.00000|2
000000007289820130|1815|7500.000|20260207|E3C09002|7289820130|0.00000|2
000000007298580140|1815|3450.000|20260207|E3C09002|7298580140|0.00000|2
000000007298815430|1815|2700.000|20260207|E3C09002|7298815430|0.00000|2
000000007298294530|1815|4050.000|20260207|E3C09002|7298294530|0.00000|2
000000007298510030|1815|3450.000|20260207|E3C09002|7298510030|0.00000|2
000000007298868130|1815|1200.000|20260207|E3C09002|7298868130|0.00000|2
000000007278114630|1815|2250.000|20260228|E3C09002|7278114630|0.00000|2
000000007298006330|1815|4200.000|20260228|E3C09002|7298006330|0.00000|2
000000007298568730|1815|450.000|20260228|E3C09002|7298568730|0.00000|2
000000007298579740|1815|1350.000|20260228|E3C09002|7298579740|0.00000|2
000000007298709330|1815|2250.000|20260228|E3C09002|7298709330|0.00000|2
000000007298813630|1815|750.000|20260228|E3C09002|7298813630|0.00000|2
000000007278114030|1815|300.000|20260228|E3C09002|7278114030|0.00000|2
000000007298006030|1815|4800.000|20260228|E3C09002|7298006030|0.00000|2
000000007298007730|1815|1200.000|20260228|E3C09002|7298007730|0.00000|2
000000007298868630|1815|1950.000|20260228|E3C09002|7298868630|0.00000|2
000000007298710030|1815|1050.000|20260228|E3C09002|7298710030|0.00000|2
000000007298006130|1815|1350.000|20260228|E3C09002|7298006130|0.00000|2
000000007298158930|1815|900.000|20260228|E3C09002|7298158930|0.00000|2
000000007289820130|1815|2400.000|20260228|E3C09002|7289820130|0.00000|2
000000007298868230|1815|1050.000|20260228|E3C09002|7298868230|0.00000|2
000000007173659530|1815|780.000|20260301|T2G03001|7173659530|0.00000|1
000000007173671630|1815|780.000|20260301|T2G03001|7173671630|0.00000|1
000000007173692730|1815|390.000|20260301|T2G03001|7173692730|0.00000|1
000000007298446530|1815|1500.000|20260214|E3C09002|7298446530|0.00000|2
000000007297483830|1815|15000.000|20260214|E2C13010|7297483830|0.00000|2
000000007298158930|1815|1800.000|20260214|E3C09002|7298158930|0.00000|2
000000007298577540|1815|750.000|20260214|E3C09002|7298577540|0.00000|2
000000007298868730|1815|11850.000|20260214|E3C09002|7298868730|0.00000|2
000000007289820130|1815|7500.000|20260214|E3C09002|7289820130|0.00000|2
000000007298005530|1815|1350.000|20260214|E3C09002|7298005530|0.00000|2
000000007298868230|1815|900.000|20260214|E3C09002|7298868230|0.00000|2
000000007173438530|1815|390.000|20260215|T2G03001|7173438530|0.00000|1
000000000071585369|1815|4000.000|20260323|F0101505|71585369|0.00000|1
000000000071836160|1815|1400.000|20260323|G0105017|71836160|0.00000|1
000000000071837166|1815|4000.000|20260323|F0605001|71837166|0.00000|1
000000007183411040|1815|2000.000|20260323|F0204009|7183411040|0.00000|1
000000007185956651|1815|300.000|20260323|G0105019|7185956651|0.00000|1
S0071226040|1815|600.000|20260323|G0105017|S0071226040|0.00000|1
S0071232511|1815|2000.000|20260323|G0104023|S0071232511|0.00000|1
S0071348887|1815|2400.000|20260323|F0411041|S0071348887|0.00000|1
S0071543422|1815|500.000|20260323|G0205001|S0071543422|0.00000|1
S7123614630E|1815|800.000|20260323|F0204047|S7123614630E|0.00000|1
S7123743440|1815|800.000|20260323|F0604038|S7123743440|0.00000|1
S7185106630|1815|800.000|20260323|G0311012|S7185106630|0.00000|1
S7123411330|1815|2000.000|20260323|G0104023|S7123411330|0.00000|1
S7157641140|1815|2000.000|20260323|G0105020|S7157641140|0.00000|1
000000007298006230|1815|600.000|20260323|E3C09002|7298006230|0.00000|2
000000007298448730|1815|150.000|20260323|E3C09002|7298448730|0.00000|2
000000007298868730|1815|1200.000|20260323|E3C09002|7298868730|0.00000|2
000000007277116930|1815|600.000|20260323|E3C07003|7277116930|0.00000|2
000000007277117130|1815|300.000|20260323|E3C07003|7277117130|0.00000|2
000000007297009330|1815|3600.000|20260323|E3C07003|7297009330|0.00000|2
000000007297009530|1815|1200.000|20260323|E3C07003|7297009530|0.00000|2
000000007297513030|1815|600.000|20260323|E3C07003|7297513030|0.00000|2
000000007297575530|1815|300.000|20260323|E3C07003|7297575530|0.00000|2
000000007297584440|1815|240.000|20260323|E3C07003|7297584440|0.00000|2
000000007297584640|1815|150.000|20260323|E3C07003|7297584640|0.00000|2
000000007297870730|1815|600.000|20260323|E3C07003|7297870730|0.00000|2
000000000072836160|1815|2000.000|20260323|E3C01002|72836160|0.00000|2
000000000072837166|1815|3600.000|20260323|E3C01001|72837166|0.00000|2
000000000072837167|1815|300.000|20260323|E3C01002|72837167|0.00000|2
000000007282324340|1815|2400.000|20260323|E3C01002|7282324340|0.00000|2
000000007282388530|1815|4000.000|20260323|E3C01002|7282388530|0.00000|2
000000007282550840|1815|800.000|20260323|E3C03001|7282550840|0.00000|2
000000007282645360|1815|2400.000|20260323|E3C01002|89047072|0.00000|2
000000007282645690|1815|600.000|20260323|E3C01001|89047071|0.00000|2
000000007282902230|1815|2000.000|20260323|E3C01002|89047353|0.00000|2
000000007282907280|1815|4000.000|20260323|E3C01002|89047490|0.00000|2
000000007283457640|1815|3600.000|20260323|E2C14001|7283457640|0.00000|2
000000007283716630|1815|4800.000|20260323|E3C01001|7283716630|0.00000|2
000000007283716640|1815|3600.000|20260323|E3C01001|7283716640|0.00000|2
000000007283730140|1815|2000.000|20260323|E3C01002|7283730140|0.00000|2
000000007283769640|1815|2400.000|20260323|E3C04001|13505999|0.00000|2
000000007287162730|1815|500.000|20260323|E3C05001|7287162730|0.00000|2
000000007289399740|1815|2400.000|20260323|E3C04001|7289399740|0.00000|2
000000007289895930|1815|4800.000|20260323|E3C03001|7289895930|0.00000|2
000000007297307170|1815|2000.000|20260323|E3C02001|7297307170|0.00000|2
000000000072851965|1815|240.000|20260323|E3C04001|72851965|0.00000|2
000000007286326030|1815|300.000|20260323|E3C01002|7286326030|0.00000|2
000000007287539330|1815|2000.000|20260323|E3C05001|7287539330|0.00000|2
000000007297101730|1815|600.000|20260323|E2C14001|7297101730|0.00000|2
000000000071193070|1815|500.000|20260323|E1C11001|71193070|0.00000|2
000000000071232511|1815|1200.000|20260323|E1C11001|71232511|0.00000|2
000000000071238146|1815|1400.000|20260323|E1C11001|71238146|0.00000|2
000000000071281030|1815|800.000|20260323|E1C11001|71281030|0.00000|2
000000000071295082|1815|2500.000|20260323|E1C11001|71295082|0.00000|2
000000000071741047|1815|2400.000|20260323|E1C11001|71741047|0.00000|2
000000000071831616|1815|4000.000|20260323|E1C11001|71831616|0.00000|2
000000000071832413|1815|1200.000|20260323|E1C11001|71832413|0.00000|2
000000000071856140|1815|240.000|20260323|E1C11001|71856140|0.00000|2
000000007123421030|1815|1200.000|20260323|E1C11001|7123421030|0.00000|2
000000007123422030|1815|2400.000|20260323|E1C11001|7123422030|0.00000|2
000000007123621440|1815|2500.000|20260323|E1C11001|7123621440|0.00000|2
000000007134868630|1815|800.000|20260323|E1C11001|7134868630|0.00000|2
000000007147871730|1815|2000.000|20260323|E1C11001|7147871730|0.00000|2
000000007152522830|1815|2000.000|20260323|E1C11001|7152522830|0.00000|2
000000007157602070|1815|1300.000|20260323|E1C11001|7157602070|0.00000|2
000000007157781780|1815|800.000|20260323|E1C11001|7157781780|0.00000|2
000000007172101830|1815|2400.000|20260323|E1C11001|7172101830|0.00000|2
000000007183161630|1815|4000.000|20260323|E1C11001|7183161630|0.00000|2
000000007183632130|1815|4000.000|20260323|E1C11001|7183632130|0.00000|2
